filepath,language,speaker_id,duration,split
S4256082600326910_4.wav,hindi,S4256082600326910,2.943,train
S4256082600326910_5.wav,hindi,S4256082600326910,2.945,train
S4256082600326910_6.wav,hindi,S4256082600326910,11.198,train
S4256082600326910_7.wav,hindi,S4256082600326910,2.272,train
S4256082600326910_8.wav,hindi,S4256082600326910,7.071,train
S4256082600326910_9.wav,hindi,S4256082600326910,1.121,train
S4256086900322842_0.wav,hindi,S4256086900322842,5.919,train
S4256086900322842_1.wav,hindi,S4256086900322842,7.84,train
S4256086900322842_2.wav,hindi,S4256086900322842,19.358,train
S4256086900322842_3.wav,hindi,S4256086900322842,13.216,train
S4256086900322842_4.wav,hindi,S4256086900322842,6.303,train
S4256086900322842_5.wav,hindi,S4256086900322842,11.199,train
S4256086900322842_6.wav,hindi,S4256086900322842,0.682,train
S4256086900322842_7.wav,hindi,S4256086900322842,1.622,train
S4256086900322842_8.wav,hindi,S4256086900322842,5.226,train
S4256086900322842_9.wav,hindi,S4256086900322842,2.945,train
S4256091100323930_0.wav,hindi,S4256091100323930,1.261,train
S4256091100323930_1.wav,hindi,S4256091100323930,1.465,train
S4256091100323930_2.wav,hindi,S4256091100323930,1.291,train
S4256091100323930_3.wav,hindi,S4256091100323930,0.734,train
S4256091100323930_4.wav,hindi,S4256091100323930,9.376,train
S4256091100323930_5.wav,hindi,S4256091100323930,2.464,train
S4256091100323930_6.wav,hindi,S4256091100323930,1.622,train
S4256091100323930_7.wav,hindi,S4256091100323930,6.906,train
S4256091100323930_8.wav,hindi,S4256091100323930,2.849,train
S4256091100323930_9.wav,hindi,S4256091100323930,13.166,train
S4256092200337593_0.wav,hindi,S4256092200337593,5.949,train
S4256092200337593_1.wav,hindi,S4256092200337593,5.173,train
S4256092200337593_2.wav,hindi,S4256092200337593,1.607,train
S4256092200337593_3.wav,hindi,S4256092200337593,9.758,train
S4256092200337593_4.wav,hindi,S4256092200337593,3.161,train
S4256092200337593_5.wav,hindi,S4256092200337593,12.735,train
S4256092200337593_6.wav,hindi,S4256092200337593,14.56,train
S4256092200337593_7.wav,hindi,S4256092200337593,4.287,train
S4256092200337593_8.wav,hindi,S4256092200337593,13.408,train
S4256092200337593_9.wav,hindi,S4256092200337593,12.735,train
S4256096600324920_0.wav,hindi,S4256096600324920,0.362,train
S4256096600324920_1.wav,hindi,S4256096600324920,0.441,train
S4256096600324920_2.wav,hindi,S4256096600324920,8.128,train
S4256096600324920_3.wav,hindi,S4256096600324920,0.397,train
S4256096600324920_4.wav,hindi,S4256096600324920,6.207,train
S4256096600324920_5.wav,hindi,S4256096600324920,1.004,train
S4256096600324920_6.wav,hindi,S4256096600324920,0.31,train
S4256096600324920_7.wav,hindi,S4256096600324920,0.272,train
S4256096600324920_8.wav,hindi,S4256096600324920,9.087,train
S4256096600324920_9.wav,hindi,S4256096600324920,2.042,train
S4256098300320236_0.wav,hindi,S4256098300320236,7.286,train
S4256098300320236_1.wav,hindi,S4256098300320236,0.626,train
S4256098300320236_2.wav,hindi,S4256098300320236,1.312,train
S4256098300320236_3.wav,hindi,S4256098300320236,0.735,train
S4256098300320236_4.wav,hindi,S4256098300320236,1.695,train
S4256098300320236_5.wav,hindi,S4256098300320236,10.624,train
S4256098300320236_6.wav,hindi,S4256098300320236,5.345,train
S4256098300320236_7.wav,hindi,S4256098300320236,1.119,train
S4256098300320236_8.wav,hindi,S4256098300320236,0.447,train
S4256098300320236_9.wav,hindi,S4256098300320236,0.539,train
S4256517000335328_0.wav,hindi,S4256517000335328,0.367,train
S4256517000335328_1.wav,hindi,S4256517000335328,0.928,train
S4256517000335328_2.wav,hindi,S4256517000335328,11.215,train
S4256517000335328_3.wav,hindi,S4256517000335328,10.335,train
S4256517000335328_4.wav,hindi,S4256517000335328,1.744,train
S4256517000335328_5.wav,hindi,S4256517000335328,0.223,train
S4256517000335328_6.wav,hindi,S4256517000335328,1.458,train
S4256517000335328_7.wav,hindi,S4256517000335328,0.543,train
S4256517000335328_8.wav,hindi,S4256517000335328,1.395,train
S4256517000335328_9.wav,hindi,S4256517000335328,0.928,train
S4256602600322595_0.wav,hindi,S4256602600322595,1.116,train
S4256602600322595_1.wav,hindi,S4256602600322595,1.421,train
S4256602600322595_2.wav,hindi,S4256602600322595,5.04,train
S4256602600322595_3.wav,hindi,S4256602600322595,1.632,train
S4256602600322595_4.wav,hindi,S4256602600322595,0.91,train
S4256602600322595_5.wav,hindi,S4256602600322595,3.507,train
S4256602600322595_6.wav,hindi,S4256602600322595,4.559,train
S4256602600322595_7.wav,hindi,S4256602600322595,4.9341,train
S4256602600322595_8.wav,hindi,S4256602600322595,5.206,train
S4256602600322595_9.wav,hindi,S4256602600322595,2.177,train
S4256604700324267_0.wav,hindi,S4256604700324267,6.227,train
S4256604700324267_1.wav,hindi,S4256604700324267,0.584,train
S4256604700324267_2.wav,hindi,S4256604700324267,14.374,train
S4256604700324267_3.wav,hindi,S4256604700324267,3.043,train
S4256604700324267_4.wav,hindi,S4256604700324267,9.304,train
S4256604700324267_5.wav,hindi,S4256604700324267,16.937,train
S4256604700324267_6.wav,hindi,S4256604700324267,9.756,train
S4256604700324267_7.wav,hindi,S4256604700324267,3.139,train
S4256604700324267_8.wav,hindi,S4256604700324267,18.691,train
S4256604700324267_9.wav,hindi,S4256604700324267,13.972,train
S4256622900323649_0.wav,hindi,S4256622900323649,1.186,train
S4256622900323649_1.wav,hindi,S4256622900323649,1.697,train
S4256622900323649_2.wav,hindi,S4256622900323649,7.264,train
S4256622900323649_3.wav,hindi,S4256622900323649,6.976,train
S4256622900323649_4.wav,hindi,S4256622900323649,15.874,train
S4256622900323649_5.wav,hindi,S4256622900323649,0.35,train
S4256622900323649_6.wav,hindi,S4256622900323649,0.353,train
S4256622900323649_7.wav,hindi,S4256622900323649,10.695,train
S4256622900323649_8.wav,hindi,S4256622900323649,0.545,train
S4256622900323649_9.wav,hindi,S4256622900323649,17.765,train
S4256643000325796_0.wav,hindi,S4256643000325796,2.193,train
S4256643000325796_1.wav,hindi,S4256643000325796,7.817,train
S4256643000325796_2.wav,hindi,S4256643000325796,2.213,train
S4256643000325796_3.wav,hindi,S4256643000325796,1.208,train
S4256643000325796_4.wav,hindi,S4256643000325796,13.647,train
S4256643000325796_5.wav,hindi,S4256643000325796,12.41,train
S4256643000325796_6.wav,hindi,S4256643000325796,0.448,train
S4256643000325796_7.wav,hindi,S4256643000325796,2.944,train
S4256643000325796_8.wav,hindi,S4256643000325796,4.098,train
S4256643000325796_9.wav,hindi,S4256643000325796,4.866,train
S4256644800325294_0.wav,hindi,S4256644800325294,0.352,train
S4256644800325294_1.wav,hindi,S4256644800325294,1.983,train
S4256644800325294_2.wav,hindi,S4256644800325294,2.011,train
S4256644800325294_3.wav,hindi,S4256644800325294,1.743,train
S4256644800325294_4.wav,hindi,S4256644800325294,6.366,train
S4256644800325294_5.wav,hindi,S4256644800325294,3.416,train
S4256644800325294_6.wav,hindi,S4256644800325294,5.466,train
S4256644800325294_7.wav,hindi,S4256644800325294,4.576,train
S4256644800325294_8.wav,hindi,S4256644800325294,7.457,train
S4256644800325294_9.wav,hindi,S4256644800325294,3.634,train
S4256654600323026_0.wav,hindi,S4256654600323026,1.016,train
S4256654600323026_1.wav,hindi,S4256654600323026,1.415,train
S4256654600323026_2.wav,hindi,S4256654600323026,10.117,train
S4256654600323026_3.wav,hindi,S4256654600323026,5.882,train
S4256654600323026_4.wav,hindi,S4256654600323026,5.439,train
S4256654600323026_5.wav,hindi,S4256654600323026,19.263,train
S4256654600323026_6.wav,hindi,S4256654600323026,1.41,train
S4256654600323026_7.wav,hindi,S4256654600323026,14.75,train
S4256654600323026_8.wav,hindi,S4256654600323026,6.207,train
S4256654600323026_9.wav,hindi,S4256654600323026,16.593,train
S4256655000327601_0.wav,hindi,S4256655000327601,0.448,train
S4256655000327601_1.wav,hindi,S4256655000327601,2.369,train
S4256655000327601_2.wav,hindi,S4256655000327601,3.904,train
S4256655000327601_3.wav,hindi,S4256655000327601,6.014,train
S4256655000327601_4.wav,hindi,S4256655000327601,1.079,train
S4256655000327601_5.wav,hindi,S4256655000327601,2.914,train
S4256655000327601_6.wav,hindi,S4256655000327601,1.695,train
S4256655000327601_7.wav,hindi,S4256655000327601,4.192,train
S4256655000327601_8.wav,hindi,S4256655000327601,6.015,train
S4256655000327601_9.wav,hindi,S4256655000327601,1.988,train
S4256656900324449_0.wav,hindi,S4256656900324449,22.06,train
S4256656900324449_1.wav,hindi,S4256656900324449,26.844,train
S4256656900324449_2.wav,hindi,S4256656900324449,24.572,train
S4256656900324449_3.wav,hindi,S4256656900324449,11.104,train
S4256656900324449_4.wav,hindi,S4256656900324449,6.496,train
S4256656900324449_5.wav,hindi,S4256656900324449,11.834,train
S4256656900324449_6.wav,hindi,S4256656900324449,8.608,train
S4256656900324449_7.wav,hindi,S4256656900324449,14.164,train
S4256656900324449_8.wav,hindi,S4256656900324449,6.09,train
S4256656900324449_9.wav,hindi,S4256656900324449,14.308,train
S4256682300321209_0.wav,hindi,S4256682300321209,0.548,train
S4256682300321209_1.wav,hindi,S4256682300321209,13.98,train
S4256682300321209_2.wav,hindi,S4256682300321209,2.287,train
S4256682300321209_3.wav,hindi,S4256682300321209,9.867,train
S4256682300321209_4.wav,hindi,S4256682300321209,3.915,train
S4256682300321209_5.wav,hindi,S4256682300321209,7.413,train
S4256682300321209_6.wav,hindi,S4256682300321209,9.954,train
S4256682300321209_7.wav,hindi,S4256682300321209,9.95,train
S4256682300321209_8.wav,hindi,S4256682300321209,8.85,train
S4256682300321209_9.wav,hindi,S4256682300321209,7.644,train
S4256687100321399_0.wav,hindi,S4256687100321399,0.604,train
S4256687100321399_1.wav,hindi,S4256687100321399,8.159,train
S4256687100321399_2.wav,hindi,S4256687100321399,4.605,train
S4256687100321399_3.wav,hindi,S4256687100321399,0.402,train
S4256687100321399_4.wav,hindi,S4256687100321399,0.588,train
S4256687100321399_5.wav,hindi,S4256687100321399,8.608,train
S4256687100321399_6.wav,hindi,S4256687100321399,13.463,train
S4256687100321399_7.wav,hindi,S4256687100321399,0.76,train
S4256687100321399_8.wav,hindi,S4256687100321399,0.545,train
S4256687100321399_9.wav,hindi,S4256687100321399,3.136,train
S4256690000321557_0.wav,hindi,S4256690000321557,1.056,train
S4256690000321557_1.wav,hindi,S4256690000321557,6.784,train
S4256690000321557_2.wav,hindi,S4256690000321557,1.395,train
S4256690000321557_3.wav,hindi,S4256690000321557,3.328,train
S4256690000321557_4.wav,hindi,S4256690000321557,1.888,train
S4256690000321557_5.wav,hindi,S4256690000321557,1.888,train
S4256690000321557_6.wav,hindi,S4256690000321557,2.422,train
S4256690000321557_7.wav,hindi,S4256690000321557,6.113,train
S4256690000321557_8.wav,hindi,S4256690000321557,4.576,train
S4256690000321557_9.wav,hindi,S4256690000321557,2.08,train
S4256702400336166_0.wav,hindi,S4256702400336166,14.718,train
S4256702400336166_1.wav,hindi,S4256702400336166,7.914,train
S4256702400336166_2.wav,hindi,S4256702400336166,14.337,train
S4256702400336166_3.wav,hindi,S4256702400336166,7.124,train
S4256702400336166_4.wav,hindi,S4256702400336166,18.291,train
S4256702400336166_5.wav,hindi,S4256702400336166,12.018,train
S4256702400336166_6.wav,hindi,S4256702400336166,9.041,train
S4256702400336166_7.wav,hindi,S4256702400336166,1.406,train
S4256702400336166_8.wav,hindi,S4256702400336166,2.031,train
S4256702400336166_9.wav,hindi,S4256702400336166,6.386,train
S4256709200337394_0.wav,hindi,S4256709200337394,2.76,train
S4256709200337394_1.wav,hindi,S4256709200337394,18.173,train
S4256709200337394_2.wav,hindi,S4256709200337394,0.549,train
S4256709200337394_3.wav,hindi,S4256709200337394,0.489,train
S4256709200337394_4.wav,hindi,S4256709200337394,3.383,train
S4256709200337394_5.wav,hindi,S4256709200337394,7.467,train
S4256709200337394_6.wav,hindi,S4256709200337394,7.907,train
S4256709200337394_7.wav,hindi,S4256709200337394,0.316,train
S4256709200337394_8.wav,hindi,S4256709200337394,3.018,train
S4256709200337394_9.wav,hindi,S4256709200337394,0.471,train
S4256735600330525_0.wav,hindi,S4256735600330525,8.319,train
S4256735600330525_1.wav,hindi,S4256735600330525,0.82,train
S4256735600330525_2.wav,hindi,S4256735600330525,9.501,train
S4256735600330525_3.wav,hindi,S4256735600330525,0.446,train
S4256735600330525_4.wav,hindi,S4256735600330525,3.136,train
S4256735600330525_5.wav,hindi,S4256735600330525,2.08,train
S4256735600330525_6.wav,hindi,S4256735600330525,7.455,train
S4256735600330525_7.wav,hindi,S4256735600330525,10.912,train
S4256735600330525_8.wav,hindi,S4256735600330525,11.201,train
S4256735600330525_9.wav,hindi,S4256735600330525,6.112,train
S4256770500331089_0.wav,hindi,S4256770500331089,0.835,train
S4256770500331089_1.wav,hindi,S4256770500331089,4.864,train
S4256770500331089_2.wav,hindi,S4256770500331089,0.625,train
S4256770500331089_3.wav,hindi,S4256770500331089,0.699,train
S4256770500331089_4.wav,hindi,S4256770500331089,0.749,train
S4256770500331089_5.wav,hindi,S4256770500331089,0.737,train
S4256770500331089_6.wav,hindi,S4256770500331089,11.104,train
S4256770500331089_7.wav,hindi,S4256770500331089,18.496,train
S4256770500331089_8.wav,hindi,S4256770500331089,1.216,train
S4256770500331089_9.wav,hindi,S4256770500331089,5.439,train
S4256834700336689_0.wav,hindi,S4256834700336689,0.917,train
S4256834700336689_1.wav,hindi,S4256834700336689,0.819,train
S4256834700336689_2.wav,hindi,S4256834700336689,0.613,train
S4256834700336689_3.wav,hindi,S4256834700336689,17.121,train
S4256834700336689_4.wav,hindi,S4256834700336689,17.852,train
S4256834700336689_5.wav,hindi,S4256834700336689,14.753,train
S4256834700336689_6.wav,hindi,S4256834700336689,19.726,train
S4256834700336689_7.wav,hindi,S4256834700336689,14.122,train
S4256834700336689_8.wav,hindi,S4256834700336689,6.084,train
S4256834700336689_9.wav,hindi,S4256834700336689,22.111,train
S4256836400323123_0.wav,hindi,S4256836400323123,6.525,train
S4256836400323123_1.wav,hindi,S4256836400323123,0.471,train
S4256836400323123_2.wav,hindi,S4256836400323123,0.312,train
S4256836400323123_3.wav,hindi,S4256836400323123,1.03,train
S4256836400323123_4.wav,hindi,S4256836400323123,9.93,train
S4256836400323123_5.wav,hindi,S4256836400323123,1.518,train
S4256836400323123_6.wav,hindi,S4256836400323123,7.026,train
S4256836400323123_7.wav,hindi,S4256836400323123,5.787,train
S4256836400323123_8.wav,hindi,S4256836400323123,10.019,train
S4256836400323123_9.wav,hindi,S4256836400323123,4.634,train
S4256844400337470_0.wav,hindi,S4256844400337470,0.428,train
S4256844400337470_1.wav,hindi,S4256844400337470,0.378,train
S4256844400337470_2.wav,hindi,S4256844400337470,8.846,train
S4256844400337470_3.wav,hindi,S4256844400337470,9.38,train
S4256844400337470_4.wav,hindi,S4256844400337470,14.274,train
S4256844400337470_5.wav,hindi,S4256844400337470,6.31,train
S4256844400337470_6.wav,hindi,S4256844400337470,13.683,train
S4256844400337470_7.wav,hindi,S4256844400337470,17.764,train
S4256844400337470_8.wav,hindi,S4256844400337470,7.8099,train
S4256844400337470_9.wav,hindi,S4256844400337470,18.477,train
S4256873200337982_0.wav,hindi,S4256873200337982,0.545,train
S4256873200337982_1.wav,hindi,S4256873200337982,3.618,train
S4256873200337982_2.wav,hindi,S4256873200337982,1.121,train
S4256873200337982_3.wav,hindi,S4256873200337982,2.846,train
S4256873200337982_4.wav,hindi,S4256873200337982,1.025,train
S4256873200337982_5.wav,hindi,S4256873200337982,1.408,train
S4256873200337982_6.wav,hindi,S4256873200337982,0.449,train
S4256873200337982_7.wav,hindi,S4256873200337982,3.423,train
S4256873200337982_8.wav,hindi,S4256873200337982,5.632,train
S4256873200337982_9.wav,hindi,S4256873200337982,3.521,train
S4256881600336277_0.wav,hindi,S4256881600336277,0.57,train
S4256881600336277_1.wav,hindi,S4256881600336277,0.588,train
S4256881600336277_2.wav,hindi,S4256881600336277,17.417,train
S4256881600336277_3.wav,hindi,S4256881600336277,0.623,train
S4256881600336277_4.wav,hindi,S4256881600336277,8.425,train
S4256881600336277_5.wav,hindi,S4256881600336277,5.443,train
S4256881600336277_6.wav,hindi,S4256881600336277,9.057,train
S4256881600336277_7.wav,hindi,S4256881600336277,0.711,train
S4256881600336277_8.wav,hindi,S4256881600336277,0.465,train
S4256881600336277_9.wav,hindi,S4256881600336277,2.377,train
S4256887200336946_0.wav,hindi,S4256887200336946,0.367,train
S4256887200336946_1.wav,hindi,S4256887200336946,0.945,train
S4256887200336946_2.wav,hindi,S4256887200336946,0.832,train
S4256887200336946_3.wav,hindi,S4256887200336946,0.746,train
S4256887200336946_4.wav,hindi,S4256887200336946,7.61,train
S4256887200336946_5.wav,hindi,S4256887200336946,5.44,train
S4256887200336946_6.wav,hindi,S4256887200336946,0.493,train
S4256887200336946_7.wav,hindi,S4256887200336946,3.185,train
S4256887200336946_8.wav,hindi,S4256887200336946,1.288,train
S4256887200336946_9.wav,hindi,S4256887200336946,1.835,train
S4256896000337719_0.wav,hindi,S4256896000337719,0.501,train
S4256896000337719_1.wav,hindi,S4256896000337719,0.431,train
S4256896000337719_2.wav,hindi,S4256896000337719,5.248,train
S4256896000337719_3.wav,hindi,S4256896000337719,6.88,train
S4256896000337719_4.wav,hindi,S4256896000337719,13.408,train
S4256896000337719_5.wav,hindi,S4256896000337719,11.009,train
S4256896000337719_6.wav,hindi,S4256896000337719,5.152,train
S4256896000337719_7.wav,hindi,S4256896000337719,5.632,train
S4256896000337719_8.wav,hindi,S4256896000337719,7.262,train
S4256896000337719_9.wav,hindi,S4256896000337719,16.96,train
S4256903000332266_0.wav,hindi,S4256903000332266,8.455,train
S4256903000332266_1.wav,hindi,S4256903000332266,19.821,train
S4256903000332266_2.wav,hindi,S4256903000332266,4.535,train
S4256903000332266_3.wav,hindi,S4256903000332266,5.565,train
S4256903000332266_4.wav,hindi,S4256903000332266,7.556,train
S4256903000332266_5.wav,hindi,S4256903000332266,14.959,train
S4256903000332266_6.wav,hindi,S4256903000332266,11.391,train
S4256903000332266_7.wav,hindi,S4256903000332266,13.791,train
S4256903000332266_8.wav,hindi,S4256903000332266,11.391,train
S4256903000332266_9.wav,hindi,S4256903000332266,22.143,train
S4256920800333803_0.wav,hindi,S4256920800333803,0.949,train
S4256920800333803_1.wav,hindi,S4256920800333803,0.95,train
S4256920800333803_2.wav,hindi,S4256920800333803,10.31,train
S4256920800333803_3.wav,hindi,S4256920800333803,5.781,train
S4256920800333803_4.wav,hindi,S4256920800333803,5.051,train
S4256920800333803_5.wav,hindi,S4256920800333803,7.167,train
S4256920800333803_6.wav,hindi,S4256920800333803,18.112,train
S4256920800333803_7.wav,hindi,S4256920800333803,0.516,train
S4256920800333803_8.wav,hindi,S4256920800333803,14.405,train
S4256920800333803_9.wav,hindi,S4256920800333803,9.184,train
S4256933300329635_0.wav,hindi,S4256933300329635,0.695,train
S4256933300329635_1.wav,hindi,S4256933300329635,5.652,train
S4256933300329635_2.wav,hindi,S4256933300329635,0.625,train
S4256933300329635_3.wav,hindi,S4256933300329635,14.529,train
S4256933300329635_4.wav,hindi,S4256933300329635,17.891,train
S4256933300329635_5.wav,hindi,S4256933300329635,15.04,train
S4256933300329635_6.wav,hindi,S4256933300329635,5.247,train
S4256933300329635_7.wav,hindi,S4256933300329635,1.12,train
S4256933300329635_8.wav,hindi,S4256933300329635,6.411,train
S4256933300329635_9.wav,hindi,S4256933300329635,19.264,train
S4256935500333715_0.wav,hindi,S4256935500333715,0.666,train
S4256935500333715_1.wav,hindi,S4256935500333715,0.706,train
S4256935500333715_2.wav,hindi,S4256935500333715,0.68,train
S4256935500333715_3.wav,hindi,S4256935500333715,0.378,train
S4256935500333715_4.wav,hindi,S4256935500333715,17.749,train
S4256935500333715_5.wav,hindi,S4256935500333715,9.183,train
S4256935500333715_6.wav,hindi,S4256935500333715,0.419,train
S4256935500333715_7.wav,hindi,S4256935500333715,0.427,train
S4256935500333715_8.wav,hindi,S4256935500333715,0.326,train
S4256935500333715_9.wav,hindi,S4256935500333715,1.507,train
